procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 56336956   2088 2536232    0    0     0     0 2641 2385 26  1 73  0  0 2021-07-24 05:17:48
 4  0      0 56336964   2088 2536240    0    0     0     0 2841 2141 25  3 72  0  0 2021-07-24 05:17:49
 1  0      0 56336844   2088 2536240    0    0     0     0 2505 2245 24  2 74  0  0 2021-07-24 05:17:50
 1  0      0 56336972   2088 2536240    0    0     0     0 2265 2057 24  1 75  0  0 2021-07-24 05:17:51
 1  0      0 56336976   2088 2536240    0    0     0     0 2306 2046 23  2 75  0  0 2021-07-24 05:17:52
 2  0      0 56336856   2088 2536240    0    0     0     0 2503 2198 24  3 74  0  0 2021-07-24 05:17:53
 1  0      0 56337360   2088 2536240    0    0     0     0 2365 2111 23  2 75  0  0 2021-07-24 05:17:54
 4  0      0 56348644   2088 2536240    0    0     0     0 2234 2104 21  2 77  0  0 2021-07-24 05:17:55
 1  0      0 56339972   2088 2536248    0    0     0     0 2389 2200 23  1 76  0  0 2021-07-24 05:17:56
 1  0      0 56337988   2088 2536248    0    0     0     0 2216 2094 22  2 77  0  0 2021-07-24 05:17:57
 1  0      0 56337860   2088 2536248    0    0     0     0 2581 2346 26  1 73  0  0 2021-07-24 05:17:58
 4  0      0 56322612   2088 2536248    0    0     0     0 1864 1801 18  2 80  0  0 2021-07-24 05:17:59
 1  0      0 56310832   2088 2536248    0    0     0     0 1369 1410 17  1 83  0  0 2021-07-24 05:18:00
 2  0      0 56310092   2088 2536248    0    0     0     0 2226 2048 23  2 75  0  0 2021-07-24 05:18:01
 4  0      0 56309848   2088 2536248    0    0     0     0 2106 1987 21  1 78  0  0 2021-07-24 05:18:02
 1  0      0 56357588   2088 2536248    0    0     0     0 1926 1826 20  2 79  0  0 2021-07-24 05:18:03
 1  0      0 56325852   2088 2536256    0    0     0     4 2606 2392 25  1 74  0  0 2021-07-24 05:18:04
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 56326104   2088 2536256    0    0     0     0 2915 2175 25  4 71  0  0 2021-07-24 05:18:05
 4  0      0 56325984   2088 2536260    0    0     0     0 2126 1918 23  2 76  0  0 2021-07-24 05:18:06
 1  0      0 56325988   2088 2536260    0    0     0     0 2620 2227 25  3 72  0  0 2021-07-24 05:18:07
 4  0      0 56325744   2088 2536260    0    0     0     0 2476 2223 26  1 73  0  0 2021-07-24 05:18:08
 1  0      0 56325500   2088 2536260    0    0     0    19 2451 2171 25  2 73  0  0 2021-07-24 05:18:09
 1  0      0 56370732   2088 2536260    0    0     0     0 2153 1925 21  2 76  0  0 2021-07-24 05:18:10
 1  0      0 56341012   2088 2536268    0    0     0     0 2640 2349 24  2 74  0  0 2021-07-24 05:18:11
 1  0      0 56339900   2088 2536268    0    0     0     0 2428 2257 24  1 75  0  0 2021-07-24 05:18:12
 4  0      0 56335880   2088 2536268    0    0     0     0 2244 2059 23  1 76  0  0 2021-07-24 05:18:13
 1  0      0 56261904   2088 2536268    0    0     0     0 2097 1933 22  1 76  0  0 2021-07-24 05:18:14
 1  0      0 56256200   2088 2536268    0    0     0     0 1897 1846 18  2 80  0  0 2021-07-24 05:18:15
 2  0      0 56309116   2088 2536272    0    0     0     0 1980 1909 20  1 79  0  0 2021-07-24 05:18:16
 4  0      0 56308872   2088 2536272    0    0     0     0 2435 2210 23  1 75  0  0 2021-07-24 05:18:17
 1  0      0 56251960   2088 2536280    0    0     0     0 1452 1500 17  0 82  0  0 2021-07-24 05:18:18
 4  0      0 56305284   2088 2536280    0    0     0    44 2582 2247 25  2 72  0  0 2021-07-24 05:18:19
 1  0      0 56321784   2088 2536280    0    0     0     0 2466 2067 23  4 73  0  0 2021-07-24 05:18:20
 4  0      0 56321788   2088 2536280    0    0     0     0 2621 2241 26  2 72  0  0 2021-07-24 05:18:21
 4  0      0 56322284   2088 2536280    0    0     0     0 2686 2097 24  1 75  0  0 2021-07-24 05:18:22
 1  0      0 56322044   2088 2536280    0    0     0     0 2419 2109 24  2 73  0  0 2021-07-24 05:18:23
 4  0      0 56321924   2088 2536280    0    0     0     4 2599 2325 26  1 73  0  0 2021-07-24 05:18:24
 4  0      0 56321804   2088 2536288    0    0     0     0 2406 2048 25  2 73  0  0 2021-07-24 05:18:25
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 4  0      0 56344004   2088 2536288    0    0     0     0 2179 1989 21  2 77  0  0 2021-07-24 05:18:26
 1  0      0 56334836   2088 2536288    0    0     0     0 2550 2265 25  1 74  0  0 2021-07-24 05:18:27
 4  0      0 56290320   2088 2536288    0    0     0     0 2284 2068 23  2 75  0  0 2021-07-24 05:18:28
 4  0      0 56332600   2088 2536288    0    0     0     0 2590 2313 26  1 73  0  0 2021-07-24 05:18:29
 3  0      0 56316728   2088 2536288    0    0     0     0 1771 1702 19  2 79  0  0 2021-07-24 05:18:30
 4  0      0 56307308   2088 2536288    0    0     0     0 1672 1674 18  1 82  0  0 2021-07-24 05:18:31
 1  0      0 56306568   2088 2536288    0    0     0     0 1920 1833 20  1 79  0  0 2021-07-24 05:18:32
 1  0      0 56306696   2088 2536296    0    0     0     0 2542 2196 27  1 73  0  0 2021-07-24 05:18:33
 1  0      0 56359024   2088 2536296    0    0     0     0 1810 1668 19  2 79  0  0 2021-07-24 05:18:34
 1  0      0 56316500   2088 2536296    0    0     0     8 2643 2331 26  1 73  0  0 2021-07-24 05:18:35
 4  0      0 56316628   2088 2536296    0    0     0     0 2492 2066 25  3 72  0  0 2021-07-24 05:18:36
 1  0      0 56316508   2088 2536296    0    0     0     0 2268 2011 23  2 75  0  0 2021-07-24 05:18:37
 2  0      0 56317008   2088 2536296    0    0     0     0 2934 2251 26  2 72  0  0 2021-07-24 05:18:38
 4  0      0 56316520   2088 2536296    0    0     0    19 2471 2154 24  2 74  0  0 2021-07-24 05:18:39
 1  0      0 56316276   2088 2536304    0    0     0     0 2482 2124 25  3 73  0  0 2021-07-24 05:18:40
 1  0      0 56271388   2088 2536308    0    0     0     0 2033 1857 21  2 78  0  0 2021-07-24 05:18:41
 1  0      0 56334764   2088 2536308    0    0     0     0 2728 2354 26  2 72  0  0 2021-07-24 05:18:42
 4  0      0 56333772   2088 2536308    0    0     0     0 2653 2276 28  1 71  0  0 2021-07-24 05:18:43
 1  0      0 56332904   2088 2536308    0    0     0     0 2211 2007 23  1 76  0  0 2021-07-24 05:18:44
 1  0      0 56325464   2088 2536308    0    0     0     0 2316 2085 25  1 74  0  0 2021-07-24 05:18:45
 1  0      0 56310460   2088 2536308    0    0     0     0 1905 1783 19  2 79  0  0 2021-07-24 05:18:46
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 56307360   2088 2536316    0    0     0     0 1534 1567 17  1 82  0  0 2021-07-24 05:18:47
 2  0      0 56306496   2088 2536316    0    0     0     0 2374 2094 23  2 74  0  0 2021-07-24 05:18:48
 1  0      0 56306624   2088 2536316    0    0     0     0 1674 1699 18  0 82  0  0 2021-07-24 05:18:49
 1  0      0 56320640   2088 2536316    0    0     0     4 2253 2062 21  2 76  0  0 2021-07-24 05:18:50
 2  0      0 56320272   2088 2536316    0    0     0     0 2703 2252 26  3 71  0  0 2021-07-24 05:18:51
 1  0      0 56319908   2088 2536316    0    0     0     0 2421 2100 21  4 75  0  0 2021-07-24 05:18:52
 1  0      0 56320036   2088 2536316    0    0     0     0 2379 2077 25  1 74  0  0 2021-07-24 05:18:53
 4  0      0 56320284   2088 2536316    0    0     0     0 2836 2149 25  2 73  0  0 2021-07-24 05:18:54
 1  0      0 56319796   2088 2536324    0    0     0    44 2580 2300 26  1 73  0  0 2021-07-24 05:18:55
 4  0      0 56320420   2088 2536324    0    0     0     0 2486 2135 25  2 73  0  0 2021-07-24 05:18:56
 4  0      0 56340264   2088 2536324    0    0     0     0 1953 1759 19  2 79  0  0 2021-07-24 05:18:57
 1  0      0 56334816   2088 2536324    0    0     0     0 2588 2342 24  2 74  0  0 2021-07-24 05:18:58
 1  0      0 56360608   2088 2536324    0    0     0     0 2363 2127 24  1 74  0  0 2021-07-24 05:18:59
 1  0      0 56331964   2088 2536324    0    0     0     0 2430 2181 24  2 74  0  0 2021-07-24 05:19:00
 1  0      0 56313364   2088 2536324    0    0     0     0 1724 1710 20  1 79  0  0 2021-07-24 05:19:01
 1  0      0 56338784   2088 2536336    0    0     0     0 1821 1766 20  1 78  0  0 2021-07-24 05:19:02
 1  0      0 56307164   2088 2536336    0    0     0     0 1899 1881 20  1 79  0  0 2021-07-24 05:19:03
 1  0      0 56307172   2088 2536340    0    0     0     0 2172 2042 24  1 75  0  0 2021-07-24 05:19:04
 2  0      0 56361112   2088 2536340    0    0     0     0 1609 1611 19  1 80  0  0 2021-07-24 05:19:05
 1  0      0 56316600   2088 2536340    0    0     0     0 2525 2340 24  2 74  0  0 2021-07-24 05:19:06
 1  0      0 56316484   2088 2536340    0    0     0     0 2360 2128 23  3 74  0  0 2021-07-24 05:19:07
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 4  0      0 56316612   2088 2536340    0    0     0     0 2579 2272 24  2 73  0  0 2021-07-24 05:19:08
 1  0      0 56316492   2088 2536340    0    0     0     0 2321 2084 24  1 75  0  0 2021-07-24 05:19:09
 1  0      0 56316868   2088 2536348    0    0     0    19 2832 2195 24  2 73  0  0 2021-07-24 05:19:10
 2  0      0 56316624   2088 2536348    0    0     0     0 2683 2215 27  3 71  0  0 2021-07-24 05:19:11
 1  0      0 56316752   2088 2536348    0    0     0     0 2322 2071 24  2 75  0  0 2021-07-24 05:19:12
 1  0      0 56340440   2088 2536348    0    0     0     0 2388 2172 23  1 76  0  0 2021-07-24 05:19:13
 1  0      0 56329040   2088 2536348    0    0     0     0 2309 2102 22  2 76  0  0 2021-07-24 05:19:14
 1  0      0 56327800   2088 2536348    0    0     0     0 2184 2020 22  1 77  0  0 2021-07-24 05:19:15
 1  0      0 56327872   2088 2536348    0    0     0     0 2610 2384 26  1 73  0  0 2021-07-24 05:19:16
 1  0      0 56312116   2088 2536360    0    0     0     0 2062 1903 21  2 77  0  0 2021-07-24 05:19:17
 1  0      0 56302032   2088 2536360    0    0     0     0 1401 1475 16  1 84  0  0 2021-07-24 05:19:18
 4  0      0 56340476   2088 2536360    0    0     0     0 2273 2006 24  2 74  0  0 2021-07-24 05:19:19
 1  0      0 56307248   2088 2536360    0    0     0     0 2030 1895 21  1 78  0  0 2021-07-24 05:19:20
 2  0      0 56334280   2088 2536360    0    0     0     0 1940 1774 21  2 78  0  0 2021-07-24 05:19:21
 1  0      0 56309736   2088 2536360    0    0     0     0 2605 2447 26  2 73  0  0 2021-07-24 05:19:22
 2  0      0 56309864   2088 2536360    0    0     0     0 2471 2117 25  4 71  0  0 2021-07-24 05:19:23
 1  0      0 56309744   2088 2536372    0    0     0     0 1956 1933 20  1 79  0  0 2021-07-24 05:19:24
 1  0      0 56309500   2088 2536372    0    0     0     0 2409 2131 24  3 73  0  0 2021-07-24 05:19:25
 4  0      0 56309260   2088 2536372    0    0     0     0 2808 2318 25  1 73  0  0 2021-07-24 05:19:26
 1  0      0 56309388   2088 2536372    0    0     0     0 2263 2130 22  2 76  0  0 2021-07-24 05:19:27
 1  0      0 56337416   2088 2536372    0    0     0     0 2005 1905 20  2 78  0  0 2021-07-24 05:19:28
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 56330108   2088 2536372    0    0     0     0 2543 2402 23  2 75  0  0 2021-07-24 05:19:29
 1  0      0 56324156   2088 2536372    0    0     0     0 2532 2309 26  1 73  0  0 2021-07-24 05:19:30
 4  0      0 56330728   2088 2536372    0    0     0     0 2294 2056 24  1 75  0  0 2021-07-24 05:19:31
 1  0      0 56353296   2088 2536380    0    0     0     0 1915 1785 21  1 78  0  0 2021-07-24 05:19:32
 1  0      0 56350940   2088 2536380    0    0     0     0 1937 1778 21  2 78  0  0 2021-07-24 05:19:33
 1  0      0 56302704   2088 2536380    0    0     0     0 1764 1774 18  2 81  0  0 2021-07-24 05:19:34
 4  0      0 56302836   2088 2536380    0    0     0     0 2563 2314 26  1 73  0  0 2021-07-24 05:19:35
 1  0      0 56359624   2088 2536380    0    0     0    48 1301 1387 17  0 83  0  0 2021-07-24 05:19:36
 2  0      0 56310528   2088 2536380    0    0     0     0 2438 2281 25  2 73  0  0 2021-07-24 05:19:37
 4  0      0 56310408   2088 2536380    0    0     0     0 2446 2121 25  3 72  0  0 2021-07-24 05:19:38
 4  0      0 56310664   2088 2536388    0    0     0     0 2505 2239 26  2 72  0  0 2021-07-24 05:19:39
 1  0      0 56310412   2088 2536388    0    0     0     0 2233 2130 23  1 76  0  0 2021-07-24 05:19:40
 1  0      0 56310548   2088 2536388    0    0     0    12 2240 2092 22  2 76  0  0 2021-07-24 05:19:41
 1  0      0 56310428   2088 2536388    0    0     0     0 2803 2355 24  2 74  0  0 2021-07-24 05:19:42
 4  0      0 56236156   2088 2536388    0    0     0     0 2267 2054 22  3 74  0  0 2021-07-24 05:19:43
 4  0      0 56263564   2088 2536388    0    0     0     0 2169 2008 23  2 75  0  0 2021-07-24 05:19:44
 4  0      0 56330904   2088 2536388    0    0     0     0 2372 2221 23  1 76  0  0 2021-07-24 05:19:45
 2  0      0 56327060   2088 2536396    0    0     0     0 2242 2033 24  2 74  0  0 2021-07-24 05:19:46
 1  0      0 56327184   2088 2536396    0    0     0     0 2499 2272 27  1 72  0  0 2021-07-24 05:19:47
 3  0      0 56308656   2088 2536396    0    0     0     0 1838 1785 19  2 79  0  0 2021-07-24 05:19:48
 0  0      0 59291892   2088 2375480    0    0     0     0 1608 1417  4  3 93  0  0 2021-07-24 05:19:49
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 59291972   2088 2375480    0    0     0     0  511  906  0  0 100  0  0 2021-07-24 05:19:50
 0  0      0 59292132   2088 2375480    0    0     0   148  513  889  0  0 100  0  0 2021-07-24 05:19:51
 0  0      0 59292124   2088 2375484    0    0     0     0  473  836  0  0 100  0  0 2021-07-24 05:19:52
 0  0      0 59292124   2088 2375484    0    0     0     0  501  901  0  0 100  0  0 2021-07-24 05:19:53
 0  0      0 59292124   2088 2375484    0    0     0     0  550  957  0  0 100  0  0 2021-07-24 05:19:54
 0  0      0 59292124   2088 2375484    0    0     0     0  503  896  0  0 100  0  0 2021-07-24 05:19:55
 0  0      0 59292124   2088 2375484    0    0     0     0  477  840  0  0 100  0  0 2021-07-24 05:19:56
 0  0      0 59292124   2088 2375484    0    0     0     4  517  916  0  0 100  0  0 2021-07-24 05:19:57
 0  0      0 59292124   2088 2375484    0    0     0     0  874  951  0  0 100  0  0 2021-07-24 05:19:58
 0  0      0 59292124   2088 2375484    0    0     0     0  513  914  0  0 100  0  0 2021-07-24 05:19:59
 0  0      0 59292124   2088 2375484    0    0     0     0  491  880  0  0 100  0  0 2021-07-24 05:20:00
 0  0      0 59292124   2088 2375484    0    0     0     0  507  906  0  0 100  0  0 2021-07-24 05:20:01
 0  0      0 59291820   2088 2375512    0    0     0    14  860 1189  0  0 100  0  0 2021-07-24 05:20:02
 0  0      0 59291820   2088 2375512    0    0     0     0  478  864  0  0 100  0  0 2021-07-24 05:20:03
 0  0      0 59291820   2088 2375512    0    0     0     0  481  865  0  0 100  0  0 2021-07-24 05:20:04
 0  0      0 59291820   2088 2375512    0    0     0     0  524  936  0  0 100  0  0 2021-07-24 05:20:05
 0  0      0 59291820   2088 2375512    0    0     0     0  518  906  0  0 100  0  0 2021-07-24 05:20:06
 0  0      0 59291820   2088 2375512    0    0     0     0  450  814  0  0 100  0  0 2021-07-24 05:20:07
 0  0      0 59291820   2088 2375512    0    0     0     0  507  897  0  0 100  0  0 2021-07-24 05:20:08
 0  0      0 59291820   2088 2375512    0    0     0     0  524  918  0  0 100  0  0 2021-07-24 05:20:09
 0  0      0 59291820   2088 2375512    0    0     0     0  511  889  0  0 100  0  0 2021-07-24 05:20:10
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 59291820   2088 2375512    0    0     0    95  508  906  0  0 100  0  0 2021-07-24 05:20:11
