procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 246027392   2088 4512612    0    0     0     1  556  894  0  0 100  0  0 2021-07-25 20:26:29
 0  0      0 246027392   2088 4512616    0    0     0     0  535  901  0  0 100  0  0 2021-07-25 20:26:30
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 246027392   2088 4512616    0    0     0     0  523  902  0  0 100  0  0 2021-07-25 20:26:31
 0  0      0 246027392   2088 4512616    0    0     0     0  488  817  0  0 100  0  0 2021-07-25 20:26:32
 0  0      0 246027392   2088 4512616    0    0     0     0  472  808  0  0 100  0  0 2021-07-25 20:26:33
 0  0      0 246027392   2088 4512616    0    0     0     0  557  948  0  0 100  0  0 2021-07-25 20:26:34
 0  0      0 246027392   2088 4512616    0    0     0     0  481  812  0  0 100  0  0 2021-07-25 20:26:35
 0  0      0 246027392   2088 4512616    0    0     0     0  522  855  0  0 100  0  0 2021-07-25 20:26:36
 0  0      0 246027392   2088 4512616    0    0     0     0  529  926  0  0 100  0  0 2021-07-25 20:26:37
 0  0      0 246027392   2088 4512616    0    0     0     0  538  896  0  0 100  0  0 2021-07-25 20:26:38
 0  0      0 246027424   2088 4512616    0    0     0   112  521  871  0  0 100  0  0 2021-07-25 20:26:39
 0  0      0 246027424   2088 4512616    0    0     0     0  496  851  0  0 100  0  0 2021-07-25 20:26:40
 0  0      0 246027424   2088 4512616    0    0     0     0  558  931  0  0 100  0  0 2021-07-25 20:26:41
 0  0      0 246027424   2088 4512616    0    0     0     0  555  922  0  0 100  0  0 2021-07-25 20:26:42
 0  0      0 246027440   2088 4512616    0    0     0     0  477  795  0  0 100  0  0 2021-07-25 20:26:43
 0  0      0 246027440   2088 4512616    0    0     0     8  533  934  0  0 100  0  0 2021-07-25 20:26:44
