procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 55226944  81496 4142060    0    0     0     0 20163 1901 25  9 66  0  0 2021-07-25 04:12:12
 2  0      0 55226328  81496 4142060    0    0     0     0 11336 1466 22 10 68  0  0 2021-07-25 04:12:13
 5  0      0 55226368  81496 4142060    0    0     0     0 20628 1762 22 11 67  0  0 2021-07-25 04:12:14
 2  0      0 55226084  81496 4142060    0    0     0     0 15648 1759 25 10 65  0  0 2021-07-25 04:12:15
 5  0      0 55226088  81496 4142060    0    0     0     0 20276 1924 22 10 69  0  0 2021-07-25 04:12:16
 2  0      0 55229928  81496 4142060    0    0     0     0 6743 2601 31  6 63  0  0 2021-07-25 04:12:17
 2  0      0 55161888  81496 4142060    0    0     0     0 6844 3263 26  7 67  0  0 2021-07-25 04:12:18
 2  0      0 55145180  81496 4236036    0    0     0     0 13533 3018 24  9 67  0  0 2021-07-25 04:12:19
 2  0      0 55145128  81496 4236036    0    0     0     0 19293 2057 23 10 67  0  0 2021-07-25 04:12:20
 2  0      0 55144352  81496 4236036    0    0     0     0 21487 2052 21 10 68  0  0 2021-07-25 04:12:21
 2  0      0 55144520  81496 4236036    0    0     0     0 19116 1527 20 12 68  0  0 2021-07-25 04:12:22
 1  1      0 55144856  81496 4236036    0    0     0 16384 25459 1928 24 11 65  0  0 2021-07-25 04:12:23
 5  0      0 55144556  81500 4236044    0    0     0 75040 20051 2949 19 11 70  1  0 2021-07-25 04:12:24
 2  0      0 55123860  81500 4236044    0    0     0     0 22587 1923 21 10 68  0  0 2021-07-25 04:12:25
 2  0      0 55147980  81500 4236044    0    0     0     0 17771 2273 21  8 71  0  0 2021-07-25 04:12:26
 2  0      0 55148748  81508 4236036    0    0     0    64 22234 2238 23  9 68  0  0 2021-07-25 04:12:27
 2  0      0 55148804  81508 4236048    0    0     0     0 16705 1196 18 11 71  0  0 2021-07-25 04:12:28
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 55148480  81508 4236048    0    0     0     0 13896 1565 20 10 70  0  0 2021-07-25 04:12:29
 5  0      0 55138092  81508 4236048    0    0     0     0 18945 2211 21  8 71  0  0 2021-07-25 04:12:30
 5  0      0 55136076  81508 4236048    0    0     0     0 7074 3344 28  6 65  0  0 2021-07-25 04:12:31
 5  0      0 55070880  81508 4236048    0    0     0     0 6784 3309 25  5 70  0  0 2021-07-25 04:12:32
 2  0      0 55048224  81508 4330024    0    0     0     0 13502 2200 23 10 67  0  0 2021-07-25 04:12:33
 2  0      0 55047152  81508 4330024    0    0     0    12 13260 2818 23  9 68  0  0 2021-07-25 04:12:34
 2  0      0 55041492  81508 4330024    0    0     0     0 13261 2470 20  9 72  0  0 2021-07-25 04:12:35
 4  0      0 55032024  81508 4330028    0    0     0     0 16456 2498 22 10 68  0  0 2021-07-25 04:12:36
 2  0      0 55028856  81508 4330028    0    0     0     0 11053 2413 19  8 72  0  0 2021-07-25 04:12:37
 2  0      0 55013864  81508 4330028    0    0     0     0 12478 2782 21  8 71  0  0 2021-07-25 04:12:38
 2  0      0 55010828  81512 4330024    0    0     0 91424 19797 2810 22 10 67  1  0 2021-07-25 04:12:39
 1  0      0 55014304  81512 4330036    0    0     0     0 17159 2678 23  9 69  0  0 2021-07-25 04:12:40
 2  0      0 55014532  81512 4330036    0    0     0     0 17112 2317 18  9 73  0  0 2021-07-25 04:12:41
 1  0      0 55014444  81512 4330036    0    0     0     0 18901 1956 23 10 68  0  0 2021-07-25 04:12:42
 2  0      0 55014096  81512 4330036    0    0     0     0 18517 2537 15  8 76  0  0 2021-07-25 04:12:43
 4  0      0 55013356  81512 4330036    0    0     0     0 18603 2459 21  7 72  0  0 2021-07-25 04:12:44
 4  0      0 55040792  81512 4330036    0    0     0     0 6486 3432 20  2 78  0  0 2021-07-25 04:12:45
 1  0      0 55000108  81512 4384572    0    0     0     0 6406 3390 18  2 79  0  0 2021-07-25 04:12:46
 2  0      0 54960128  81512 4423988    0    0     0     0 15654 1977 19  9 72  0  0 2021-07-25 04:12:47
 5  0      0 54953720  81512 4423988    0    0     0     0 16131 2273 23  8 70  0  0 2021-07-25 04:12:48
 4  0      0 54953628  81520 4423988    0    0     0    68 15771 1424 19 11 71  0  0 2021-07-25 04:12:49
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 54951120  81524 4423996    0    0     0 91424 19176 2772 24  9 67  0  0 2021-07-25 04:12:50
 2  0      0 54950404  81524 4423996    0    0     0     0 20589 2516 23  9 68  0  0 2021-07-25 04:12:51
 2  0      0 54936940  81524 4423996    0    0     0     0 22085 2326 21  9 70  0  0 2021-07-25 04:12:52
 2  0      0 54952436  81524 4423996    0    0     0     0 17082 2358 23  9 68  0  0 2021-07-25 04:12:53
 1  0      0 54944172  81524 4423996    0    0     0     0 12702 1663 21  8 71  0  0 2021-07-25 04:12:54
 1  0      0 54959332  81524 4423996    0    0     0     0 14713 2793 18  8 74  0  0 2021-07-25 04:12:55
 4  0      0 54959296  81524 4423996    0    0     0     0 14472 2022 17  8 75  0  0 2021-07-25 04:12:56
 5  0      0 54958596  81524 4423996    0    0     0     0 14562 1762 19 10 71  0  0 2021-07-25 04:12:57
 2  0      0 54936724  81524 4423996    0    0     0     0 9947 3411 24  5 71  0  0 2021-07-25 04:12:58
 4  0      0 54947308  81524 4423996    0    0     0     0 6721 3493 22  4 74  0  0 2021-07-25 04:12:59
 4  0      0 54864592  81524 4517972    0    0     0    32 11073 3163 19  4 77  0  0 2021-07-25 04:13:00
 1  0      0 54857648  81524 4517972    0    0     0     0 16935 2797 17  6 76  0  0 2021-07-25 04:13:01
 1  0      0 54857588  81524 4517972    0    0     0     0 18598 2733 16  8 77  0  0 2021-07-25 04:13:02
 2  0      0 54856792  81524 4517976    0    0     0     0 14263 2696 13  7 80  0  0 2021-07-25 04:13:03
 3  0      0 54856988  81524 4517976    0    0     0     0 22677 2149 24  8 68  0  0 2021-07-25 04:13:04
 4  0      0 54857100  81524 4517976    0    0     0 91436 25681 2826 20  9 69  1  0 2021-07-25 04:13:05
 1  0      0 54852868  81524 4517976    0    0     0     0 16749 2141 19  8 73  0  0 2021-07-25 04:13:06
 1  0      0 54843856  81524 4517976    0    0     0     0 16311 2718 22  8 70  0  0 2021-07-25 04:13:07
 2  0      0 54843660  81524 4517976    0    0     0     0 10446 1663 16 11 73  0  0 2021-07-25 04:13:08
 2  0      0 54843280  81524 4517976    0    0     0     0 15990 1820 25  7 68  0  0 2021-07-25 04:13:09
 2  0      0 54843240  81524 4517976    0    0     0     0 17359 2079 22  7 71  0  0 2021-07-25 04:13:10
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0 54865176  81524 4517976    0    0     0     0 22371 2038 22  9 69  0  0 2021-07-25 04:13:11
 1  0      0 54845104  81524 4517976    0    0     0     0 11822 2938 28  7 65  0  0 2021-07-25 04:13:12
 4  0      0 54852412  81524 4517976    0    0     0     0 6405 2483 25  6 69  0  0 2021-07-25 04:13:13
 2  0      0 54765884  81528 4611732    0    0     0     0 8416 3236 17  3 80  0  0 2021-07-25 04:13:14
 2  0      0 54744792  81528 4611952    0    0     0     0 18920 2133 20  9 71  0  0 2021-07-25 04:13:15
 4  0      0 54745148  81528 4611952    0    0     0     4 14527 2751 19  6 75  0  0 2021-07-25 04:13:16
 2  0      0 54744620  81528 4611952    0    0     0     0 16129 2513 23  9 67  0  0 2021-07-25 04:13:17
 3  0      0 54743920  81528 4611952    0    0     0     0 17749 2718 16  7 77  0  0 2021-07-25 04:13:18
 1  0      0 54744424  81528 4611952    0    0     0     0 24562 2266 21 10 69  0  0 2021-07-25 04:13:19
 1  0      0 54743692  81536 4611952    0    0     0    68 15422 3061 19  8 73  0  0 2021-07-25 04:13:20
 2  0      0 54742252  81544 4611968    0    0     4 91424 16068 2731 20 10 69  1  0 2021-07-25 04:13:21
 2  0      0 54742688  81544 4611968    0    0     0     0 13379 1467 22  9 69  0  0 2021-07-25 04:13:22
 2  0      0 54742296  81544 4611968    0    0     0     0 15257 1818 19 12 69  0  0 2021-07-25 04:13:23
 2  0      0 54743216  81544 4611968    0    0     0     0 18474 2230 24 10 66  0  0 2021-07-25 04:13:24
 2  0      0 54743604  81544 4611968    0    0     0     0 15314 2892 22  9 69  0  0 2021-07-25 04:13:25
 4  0      0 54757464  81544 4611968    0    0     0     0 6842 3051 28  7 65  0  0 2021-07-25 04:13:26
 1  0      0 54675892  81544 4705724    0    0     0     0 5935 2341 24  7 69  0  0 2021-07-25 04:13:27
 0  0      0 57718868  81544 4597076    0    0     0     0 1205 1119  2  2 96  0  0 2021-07-25 04:13:28
 0  0      0 57718876  81544 4597076    0    0     0     0  407  710  0  0 100  0  0 2021-07-25 04:13:29
 0  0      0 57718884  81544 4597076    0    0     0     0  414  722  0  0 100  0  0 2021-07-25 04:13:30
 0  0      0 57718884  81548 4597072    0    0     0 91424 1018 1087  0  0 99  0  0 2021-07-25 04:13:31
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 57718884  81548 4597072    0    0     0     0  377  656  0  0 100  0  0 2021-07-25 04:13:32
 0  0      0 57718884  81548 4597084    0    0     0     0  395  700  0  0 100  0  0 2021-07-25 04:13:33
 0  0      0 57718884  81548 4597084    0    0     0     0  381  677  0  0 100  0  0 2021-07-25 04:13:34
 0  0      0 57718884  81548 4597084    0    0     0     0  398  710  0  0 100  0  0 2021-07-25 04:13:35
 0  0      0 57718884  81548 4597084    0    0     0     0  378  676  0  0 100  0  0 2021-07-25 04:13:36
 0  0      0 57718884  81548 4597084    0    0     0     4  378  660  0  0 100  0  0 2021-07-25 04:13:37
 0  0      0 57718884  81548 4597084    0    0     0     0  368  668  0  0 100  0  0 2021-07-25 04:13:38
 0  0      0 57718884  81548 4597088    0    0     0     0  398  714  0  0 100  0  0 2021-07-25 04:13:39
 0  0      0 57718884  81548 4597088    0    0     0     0  402  698  0  0 100  0  0 2021-07-25 04:13:40
 0  0      0 57718884  81548 4597088    0    0     0     0  370  675  0  0 100  0  0 2021-07-25 04:13:41
